en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
belfast,belfast,5,0.6666560806565469,0.0426049745062439,0.9399304752515064,6218,yes,1350
sharon,sarah,5,0.5915370830530207,0.1015653325802766,0.8534627346703517,7703,no,3546
favourite,suosikiksi,7,0.53614227004923,0.0972268788442289,0.8464925564908059,6327,no,285285
nationwide,maailmanlaajuinen,7,0.5037091719459985,0.1503121243059635,0.7701724314370709,6297,no,172153
garage,autotallissa,2,0.6644830944821749,0.0211139902477226,0.9692035005428286,7403,no,249509
monica,linda,6,0.5545098574414934,0.1531715578458728,0.7835585977855941,7448,no,3551
lancaster,lancaster,1,0.6761165174496754,0.0059481623294685,0.9912791814239748,6510,yes,7852
destroyer,risteilijälaivueen,3,0.7728481028118749,0.0165401293818211,0.9790469015026276,6237,no,11629
upgraded,parannettiin,0,0.6457463823791696,0.0,1.0,7072,no,102777
discusses,käsittelevässä,6,0.6173837441590128,0.1173857144065851,0.8402414348634697,7113,no,126888
floors,kerrokseen,1,0.7048825901165285,0.01588057874082,0.9779669946703908,7490,no,182335
twins,sisaruksista,7,0.4941251838699033,0.0629561605210075,0.8869892859366146,6177,no,79071
translations,käännöksinä,1,0.79136406616823,0.0133530414685245,0.983406539587882,6520,no,54740
consent,oikeutettua,8,0.6093680591851396,0.0592903616354367,0.9113293726822796,6862,no,206529
folklore,kansantarinoissa,9,0.6382831573857007,0.1006206384427449,0.8638244396485596,7543,no,23133
ahmad,abdullahi,3,0.7202759394630212,0.0311827852920641,0.9585036619247088,6299,no,716
governance,päätöksenteon,2,0.6859872273082451,0.0080606243793948,0.98838606825193,7092,no,152407
altered,muutettu,1,0.6805988019370812,0.004116580057888,0.9939878960424487,6270,yes,140529
coordinator,apulais,5,0.574110371738797,0.0251732425459675,0.9579944421206787,7255,no,104881
regulatory,velvoitteiden,7,0.5876367425514075,0.0346806130127677,0.944271820956484,7666,no,242403
serie,sampdoriaan,4,0.6703076432060069,0.1187349892971795,0.8495201850874642,5875,no,2847
drawings,piirroksista,7,0.6956286619694927,0.0587680378205595,0.9220992909474358,6709,no,122273
app,älypuhelimen,3,0.6412026144599418,0.0632400880519387,0.9102267823537116,7238,no,450833
demonstration,järjestettävää,4,0.4676251154341808,0.0179049354004051,0.9631229099627756,7073,no,153964
compensation,korvauksena,7,0.723242835269354,0.0506985093906929,0.9344930856317512,6861,no,347995
kazakhstan,kazakstanista,3,0.7741811898776031,0.0176702104026443,0.9776849413963394,6953,no,727
acquire,hankkimalla,4,0.6469777189305395,0.0946662708197888,0.87235618149935,7704,no,590828
invention,keksimistä,9,0.6564542815347533,0.0900014219882202,0.8794283149509752,7234,no,159814
monarch,kruununprinssinä,3,0.6439200051545773,0.0390615489550506,0.9428073148974376,6316,no,21965
wrestler,amatöörinyrkkeilijä,7,0.7134495671646066,0.0576649538466752,0.9252186902523244,6122,no,16374
sculptures,veistoksiin,9,0.746863533642456,0.0871401769088596,0.8955158402697562,6648,no,53343
algebra,algebrallisessa,9,0.7027842167907856,0.0509803454150181,0.932365690865288,7173,no,22084
closest,lähimmäksi,7,0.5471003022526075,0.1133524757070211,0.8283715664620158,6196,no,152420
collector,kerääjä,7,0.4867941251922862,0.1015790101765056,0.8273561383579555,6852,no,96798
impressed,innostunut,4,0.6369123511992827,0.0538926722297291,0.9219856972634374,6447,no,263477
subway,metrojunan,6,0.6621380352337342,0.0345048005087323,0.950469883937071,7024,no,54979
emma,jenny,5,0.6361756475006246,0.0473121875516573,0.930778303394327,5998,no,5167
paste,lisäämäsi,2,0.5218312600435027,0.0032408621467007,0.9938277771571984,6731,no,125302
harmony,harmonioita,6,0.5184237214489666,0.0703370917265338,0.8805336731784705,6803,no,132933
millennium,vuosituhannen,0,0.577158192537758,0.0,1.0,5870,yes,39282
economist,valtiotieteilijä,4,0.7201912805405837,0.117144282288029,0.8600987614901932,7026,no,57898
lunar,avaruusluotaimia,6,0.6335135019784419,0.1143059146427942,0.8471477042422273,7337,no,47698
algebra,algebraan,1,0.7327766351141985,0.0209879270916052,0.9721558585479444,7173,no,22084
nicolas,jean,5,0.641752870350796,0.1281702226678147,0.8335285383306245,7324,no,1070
archaeology,arkeologiassa,8,0.7369535783632024,0.1098962498660361,0.870229353301247,6884,no,23743
francesco,giovanni,1,0.7872057814542446,0.0664041222220451,0.9222078821531254,7446,no,417
protagonist,päähenkilöä,8,0.713850979800557,0.1220305881745154,0.8540097151919079,6936,no,36353
kenny,robbie,4,0.6550348730966369,0.020864654175977,0.969130538883242,6362,no,3023
recreational,harrastusmahdollisuuksia,2,0.5984642314712352,0.0339304738470733,0.9463460500827646,7578,no,131671
consciousness,tajunnan,2,0.6767387869122261,0.0541918590558265,0.9258590957230228,6883,yes,246043
export,tuontitavaraa,9,0.6489121530494935,0.09135673016331,0.8765898010371349,6445,no,205304
derek,derek,5,0.6692728109387484,0.0339102789617621,0.9517760318062256,6573,yes,2146
bicycle,moottoripyöräilyn,9,0.6118397886544148,0.04731951452195,0.9282123239497247,6473,no,131062
caroline,catherine,9,0.6457631311850272,0.0891345649308146,0.8787116010814594,6159,no,2530
transported,kuljettiin,3,0.7515084260995343,0.0595230546378543,0.9266082068926152,7598,no,85046
alexandria,aleksandrialaista,9,0.5449436190426872,0.1538584513452887,0.7798254214389114,6543,no,7066
gibraltar,falklandinsaarten,8,0.5912092093480326,0.1868320138753204,0.7598687469266826,7105,no,419
tracking,kartoittaa,9,0.5121533388028595,0.0657559338180088,0.8862175484400865,7099,no,260366
entities,valtioiksi,9,0.542260870647046,0.0942039126458929,0.8519888057929913,7168,no,185095
foods,liha,7,0.6025652418885579,0.0835003797647058,0.878290972278295,6072,no,805974
economist,pääekonomisti,7,0.718620953123455,0.1187146097051577,0.858223375459981,7026,no,57898
graves,hautaa,4,0.6231927371371875,0.0496127466682594,0.9262598955233756,6977,no,29787
silence,hiljaisuutta,1,0.5882031022490308,0.007145052977159,0.9879985300795222,6989,no,192256
everyday,jokapäiväisessä,3,0.6331338653886744,0.0512482470195998,0.9251174949046196,7250,no,515693
skiing,hiihdot,8,0.7131648781688061,0.0504045547920263,0.9339882496388356,7278,no,114536
heir,pojanpoika,9,0.6876627358830172,0.0903652521765594,0.8838534685597457,6274,no,34885
prehistoric,esihistorialliset,4,0.7212630569624617,0.0156529362755305,0.9787588593283856,7375,no,24750
clients,asiakkaina,4,0.6786526579921859,0.0383000996650306,0.9465793258258972,5846,no,1475341
tin,tinaa,0,0.5099881201144975,0.0,1.0,7010,no,86913
praise,ylistävän,4,0.6691085022356181,0.0456861436581964,0.9360849386314748,6123,no,179103
careers,ammattinsa,5,0.5607681241824582,0.0720422310746058,0.8861551008511225,7678,no,205995
buddhism,taolaisuuden,6,0.7710125399209222,0.06141350050359,0.9262234750942304,6387,no,2144
hybrid,hybridi,0,0.5454520537624908,0.0,1.0,5891,yes,170137
discrimination,väkivallalla,9,0.6150108930884202,0.1373253081868567,0.8174681638952398,6063,no,170631
lynch,lynch,0,0.647738122459429,0.0,1.0,7695,yes,5908
substance,aineelle,8,0.5601535227429054,0.1105198664781513,0.83521059840094,5984,no,330867
butterfly,petolintu,8,0.4652138014848298,0.0477786288370152,0.9068628969689874,6132,no,57621
privately,yksityisen,9,0.5664820919048188,0.055034991731514,0.9114505567417088,6206,no,97462
chang,huang,5,0.7317167943996121,0.104508327860479,0.8750236926893309,7180,no,3806
slovakia,tšekki,8,0.7346706623172341,0.0798419100185591,0.9019758408521616,6013,no,576
suffolk,yorkshiressa,3,0.6714620355782682,0.0126781302751962,0.981468519306449,7005,no,1212
janet,katherine,9,0.6207758334539184,0.042386334232804,0.9360845110017988,7481,no,4744
concentrated,keskittyivät,9,0.5067379249314686,0.0314094673008839,0.9416340806361791,6916,no,128634
capabilities,toimivuus,3,0.6350065235470335,0.0202327741839757,0.9691215495559582,7121,no,395906
nationals,ulkomaalaistaustaisia,9,0.465553952189976,0.0654547508273155,0.8767350695847558,7364,no,36877
phrases,lauseita,1,0.68190573487589,0.0693348345159325,0.9077062164360166,6774,yes,222733
johannes,johann,4,0.6396946546502537,0.036245558589017,0.9463775673068489,7696,no,243
fourteen,kuusi,9,0.7584499068349562,0.0536359103468304,0.933952903483815,6226,no,60641
deliberately,tarkoituksellista,7,0.5702616616026815,0.1088610386800094,0.8397034311550843,7505,no,103091
classics,klassikoista,3,0.5840815657589014,0.0274619462108863,0.9550940437215478,6695,no,65564
aids,aidsia,2,0.5508678910667537,0.0451625091891585,0.9242278427916304,6204,no,142028
repeat,toistamaan,0,0.5650703091559777,0.0,1.0,5953,no,257943
relatives,isovanhemmat,6,0.6230127810281104,0.0759587217304237,0.8913278704058063,5917,no,196489
bombs,palopommeja,9,0.6912931282852519,0.0839526920096249,0.8917082945668868,7256,no,77834
bradley,bradleyn,4,0.6581977212735194,0.0776615328518767,0.8944614307471322,6018,no,2776
condemned,tuomitse,2,0.6858811076753748,0.0712554595674983,0.9058882338400636,7677,no,74875
foundations,perustalle,5,0.5332040072456523,0.0290688774885687,0.9483011216123124,6902,no,114814
casting,näyttelijällä,2,0.5319496983039955,0.0275590368339321,0.9507442241681208,7087,no,110749
cowboys,nhl,7,0.5840742163241915,0.0272904055093267,0.9553614904515064,7196,no,16194
refuses,suostu,1,0.776640231284735,0.034271165978548,0.957737471573086,6283,no,76521
notre,saint,5,0.5620485320381732,0.1696589361703077,0.7681328351264445,6005,no,1690
easter,pääsiäisenä,8,0.5888770632966884,0.0715512960507704,0.8916592616927183,7313,no,14774
engagement,yhteenottoa,8,0.4799720137611474,0.0238187551009667,0.9527209377917644,6171,no,320046
czechoslovakia,tšekkoslovakian,2,0.8478115905469923,0.0078691520671361,0.9908036354270452,7134,yes,163
vatican,paavi,8,0.6791880837879645,0.1183719288050915,0.8515824177039212,7542,no,1114
brad,rick,7,0.6660837041006058,0.0358994058546153,0.9488600147987816,6249,no,8647
succeed,seuraajaksi,9,0.5465339564858738,0.0326252965436721,0.9436678316490476,6913,no,293207
hoped,toivoivat,3,0.7189686663531842,0.0482865995394172,0.9370657958492574,6965,no,177813
algeria,tunisiasta,8,0.7710128471481994,0.0592884301529172,0.9285940757002884,6135,no,578
tonight,tonight,0,0.6819960192671644,0.0,1.0,6753,no,329326
rankings,rankinglistan,3,0.7031466514069293,0.0114830362065188,0.9839314873065698,6553,no,151086
floors,kerroksisen,4,0.69964855874175,0.0211146101155985,0.9707052038340525,7490,no,182335
likes,kaverinsa,3,0.5495372690905442,0.0353198601213153,0.9396094219302557,6921,no,408795
leipzig,braunschweigissa,7,0.7159035230580015,0.0651771307464348,0.91655518488523,7354,no,190
miscellaneous,varsinaisia,8,0.4097296463445762,0.0988772241004676,0.805592040048638,7520,no,24875
tyler,tyler,0,0.7451008658474397,0.0,1.0,5981,yes,3957
afghan,afganistanista,5,0.6845769812147449,0.0632797367954736,0.9153852131410432,7540,no,3899
discrimination,vakaumusta,8,0.6150738670347577,0.1372623342405191,0.8175518684228577,6063,no,170631
measurement,mitata,9,0.7082030698616484,0.0436769993392472,0.9419096194614288,6541,no,179748
mann,manning,7,0.5346189884945082,0.1050228640154961,0.8358098932967282,7270,no,1975
cheshire,yorkshiressä,1,0.7074682358822035,0.0076960303533901,0.989238793495794,7566,no,1286
educator,opettaja,0,0.7073860317732161,0.0,1.0,7149,no,50050
nationals,kansalaisia,3,0.5079206927803341,0.0230880102369573,0.9565204673562469,7364,no,36877
telecommunications,tietoliikennetekniikka,5,0.6576081132750986,0.08072393696263,0.8906671639993977,7361,no,78249
richards,wilson,5,0.675818599854128,0.0306753453786796,0.9565808800122536,6769,no,1736
cheese,maitoa,2,0.6345756328555798,0.0357325468808651,0.9466923603783044,7312,no,287661
brilliant,hienoinen,8,0.5700944891856999,0.1695338422989766,0.7707850888314857,7596,no,309313
chilean,kolumbialainen,8,0.7114692054327029,0.0539426713776183,0.929524648085666,6293,no,679
cruiser,taistelulaivan,3,0.7945393636556604,0.0170696138308648,0.9789681801158387,7545,no,19674
andrews,smith,8,0.6195559226265521,0.0668072225268294,0.9026649041421068,5931,no,1368
handled,hoitanut,3,0.4646927950429239,0.0171447979352484,0.9644178906231065,5948,no,209643
discusses,käsittelee,0,0.7347694585655979,0.0,1.0,7113,no,126888
observer,lähestyvä,4,0.4431726078707412,0.0582439384031839,0.8838412117908746,6119,no,57335
rhine,württembergin,6,0.6514183222606161,0.0841367847259892,0.8856145733653081,6740,no,291
provider,tarjoajan,3,0.7005932219271936,0.0512908287721195,0.93178359253077,7291,yes,657989
dylan,stevie,4,0.588551899400361,0.1034321404554718,0.8505281415493039,6942,no,8805
genuine,minkäänlainen,4,0.5607531227159286,0.0353058158915595,0.940767911351114,7701,no,377106
kitchen,olohuoneen,3,0.6557583436185439,0.0255150176648175,0.9625480473553916,5862,no,756155
rochester,rochesterin,0,0.7318396447995376,0.0,1.0,6050,no,4242
arctic,arktiset,6,0.6861309610543365,0.0394598804542135,0.9456168983994148,6219,no,17087
wrestlers,painijoista,8,0.6381216029876651,0.1097210649690199,0.853283224305978,6037,no,13621
terror,terror,5,0.6042851644559202,0.1040730994565036,0.8530784424230695,6578,no,140627
swift,swiftin,3,0.3674361276663166,0.0862161326928301,0.8099510567310418,7116,no,68512
cent,prosenttiyksikön,1,0.5784680639161123,0.0041044608392366,0.99295459249308,6679,no,533892
treasurer,varapuheenjohtajaksi,8,0.6752927125091559,0.037838982434168,0.9469396989329224,7530,no,24609
hiding,piilotellen,9,0.6776407295565022,0.0719256626549501,0.9040436398932624,7614,no,139111
assumption,olettaen,0,0.5907154192741533,0.0,1.0,6224,no,131169
rachel,jenna,4,0.6963484958905983,0.0724300809245136,0.9057855107974312,5910,no,6256
determining,määrittää,0,0.7363036355179216,0.0,1.0,7495,no,213879
pond,järvellä,8,0.5559402575277909,0.1016710075424038,0.8453934521155879,6458,no,114161
depicting,maalaus,5,0.5952127875391396,0.0408237401085721,0.9358154157284758,7188,no,39478
rings,sormukset,8,0.4394501931697985,0.0551663076819535,0.8884665036711176,5849,yes,321050
potter,rowling,1,0.5554591567478605,0.0007087054150926,0.9987257346867608,6324,no,15429
garcia,rodriguez,1,0.6789705390618939,0.0210927660569781,0.9698702018763908,7011,no,1943
decree,perustuslaki,3,0.6066276513370469,0.0214661593085035,0.9658233229739348,7665,no,48860
governorate,kuvernoraatti,9,0.6026742824829183,0.1087828143467719,0.8470985603608189,7034,no,1514
arcade,arcade,4,0.6287485078228388,0.0265146481964776,0.9595358781385596,6479,yes,45634
surgeon,kirurgina,3,0.7041788935428024,0.0894810481820476,0.8872551788520664,6743,no,148658
synthesis,katalyyttiä,7,0.6190272891680322,0.1270253879232519,0.82973670382298,6168,no,67281
deposits,kallioperässä,1,0.6208525295549275,0.0054042221263517,0.9913705966253564,7605,no,154243
motto,tunnuslause,1,0.680588807404855,0.0197245698907279,0.9718346521283104,6914,no,50679
heir,kruununperijäksi,8,0.68951869809978,0.0885092899597966,0.886238938292514,6274,no,34885
presenter,uutistenlukija,6,0.7311295792239938,0.0795240239257317,0.901901350198472,6323,no,41622
violated,rikkomuksesta,3,0.6607697275144434,0.0503159285653646,0.9292406925450378,7584,no,76507
itunes,spotifyssa,4,0.6879103784375318,0.0878243189166928,0.886785625012994,7526,no,22104
quarterback,ahl,1,0.6965874033425803,0.0002103531952279,0.9996981144194936,5943,no,88293
rankings,maailmanrankingin,6,0.6559740388490413,0.0586556487644068,0.9179216176138844,6553,no,151086
itunes,singleltä,9,0.6590578256984518,0.1166768716557727,0.8495917843384869,7526,no,22104
problematic,ongelmallista,1,0.766682643878889,0.0093754999820523,0.9879190753215878,6307,yes,94165
algorithm,numeerisen,8,0.6716596355747579,0.0920923767517396,0.8794211010047448,6024,no,99003
yugoslav,jugoslaviaan,7,0.7239566436922138,0.0762841359442958,0.9046735209133604,6911,no,112
carol,mary,4,0.6129720731136447,0.0203350404041426,0.967890712151978,5937,no,8416
randy,bobby,4,0.6869411670124028,0.0182831333895011,0.9740747257587667,6732,no,5351
perception,mielikuvien,7,0.6522424925111727,0.0302257269659942,0.9557111582585488,7166,no,225747
slam,kaksinpelimestaruuden,5,0.5811534206208764,0.0650572852196724,0.8993249653221852,7036,no,33767
foundations,perustuksia,0,0.5622728847342211,0.0,1.0,6902,no,114814
helsinki,tallinnassa,4,0.5926665593614344,0.0962347932823797,0.8603068597368012,7587,no,797
sociology,sosiologiaa,6,0.8053818348775681,0.0530127955924134,0.938241930097596,7577,no,32293
hosting,järjestävän,8,0.503939220681517,0.0772887971127362,0.8670249975112255,6186,no,619516
dong,chang,2,0.7034799558527867,0.0400490370451638,0.946136549579499,7645,no,9415
shirt,päällään,9,0.5544948139589999,0.1267627730872979,0.8139282769137319,7387,no,275639
sociology,sosiologiasta,4,0.8136992307987649,0.0446953996712166,0.9479314081371346,7577,no,32293
aggressive,aggressiivisesta,6,0.6865640437802482,0.0615773614180688,0.917692884005336,6451,no,250253
divorced,avioliitossaan,8,0.7316310040568422,0.0528707282156316,0.9326059764552966,6564,no,65435
judaism,kristinuskon,2,0.7354507867628048,0.0368270850458596,0.95231368605757,6034,no,1051
rises,nousee,1,0.7317103769011276,0.045673287836634,0.9412474304408734,7407,yes,115702
silk,puuvilla,5,0.5074132979744733,0.0954370326402663,0.841690337064347,7547,no,124116
cream,makuinen,4,0.5502511895832629,0.0305445722878121,0.9474090992168904,6322,no,438190
penalties,rangaistuspotkun,7,0.6319081352413086,0.0368268003592039,0.9449306468098094,6867,no,145023
desired,haluttuun,3,0.6497361599768651,0.0768775560673814,0.8941974884730912,6304,no,383727
lebanese,irakilainen,7,0.6797423096379247,0.0461809814657927,0.9363831109543576,7063,no,1405
criterion,merkittävyyskriteerejä,7,0.635478552275481,0.0329396191309069,0.9507200424225448,5921,no,40529
consciousness,tietoisuus,1,0.7225514959356045,0.0083791500324481,0.9885363268339218,6883,yes,246043
halls,salit,7,0.5640884172894709,0.0438952529416161,0.9278019211849357,7593,no,74784
speaks,puhuen,3,0.6322133350691164,0.1210170170348311,0.8393359790974932,6243,no,217215
consciousness,todellisuus,5,0.6567783354562327,0.07415231051182,0.8985508256893349,6883,no,246043
