en,es,position,score,rel_score,ratio_score,index,correctness,freqs
voltage,capacitancia,8,0.6507101764412139,0.1407547291108501,0.8221592288887772,6439,no,132096
procedures,procedimentales,2,0.6855718204777497,0.1653859276710982,0.8056473097155826,5486,no,617792
illustration,dibujo,7,0.5703903320176704,0.1112974083965729,0.8367325656627761,6341,no,112826
reconnaissance,aerotransportadas,3,0.6673300070025474,0.0114583427318618,0.9831194175086458,5960,no,14671
barely,bastante,5,0.549318548246563,0.1354076544604232,0.8022455487680993,6710,no,254289
fourteen,dieciséis,0,0.8263364479245457,0.0,1.0,6226,no,60641
marble,travertino,3,0.6731988043486479,0.1508438802967873,0.8169465209660933,6901,no,78932
slavery,colonialismo,9,0.6253190731753627,0.1786133996990847,0.7778253700084343,5903,no,92619
classics,recopilaciones,7,0.479188607974837,0.1391201068956606,0.7749989551339271,6695,no,65564
bulk,grueso,2,0.4840341312744853,0.007814507300463,0.9841119672037636,6784,yes,208183
dancer,bailarín,1,0.7838364778782332,0.0245216759219402,0.9696648375393242,5479,yes,54144
theodore,theodoor,7,0.45934189526901,0.155062156659425,0.7476218521464333,6770,no,1392
discontinued,descontinuadas,4,0.6458173005829592,0.0685934668072286,0.9039859560658536,5968,no,43316
descendants,antepasado,5,0.6729009254948946,0.1673350856806996,0.8008475196789326,5683,no,50831
manuscripts,bodleiana,9,0.6233092881629085,0.2442052251421056,0.7185001272062359,6567,no,44759
wrestler,boxeador,2,0.64974396577164,0.1596150706786114,0.8027883010009211,6122,no,16374
wireless,teléfonos,7,0.6620009722130588,0.1191668637657831,0.8474503707433613,6409,no,367025
julius,claudius,5,0.5129850771888286,0.1342268471595515,0.7926075801296575,6696,no,862
pound,onzas,7,0.4524457712563254,0.1036311437422062,0.8136388313431787,6213,no,166639
certificate,expedido,8,0.5442120326149521,0.0888074936084608,0.8597081291658011,5690,no,269420
autobiography,autobiográfico,1,0.7397066240687269,0.0845677635344804,0.8974033831375213,6609,no,24649
albanian,albanés,0,0.722565686310714,0.0,1.0,5553,yes,370
armor,coraza,0,0.6777711318572941,0.0,1.0,5906,no,78590
indicating,indicio,8,0.5796950543385043,0.1901018420667112,0.7530493524273149,5650,no,139478
knee,rodilla,0,0.7547914370467605,0.0,1.0,6665,yes,223033
sheep,cerdos,1,0.6671706278419767,0.0716116148517855,0.9030680345122076,6084,no,141415
bots,monobook,8,0.5265578048464483,0.1104194821938495,0.8266508328626418,6954,no,23643
fluid,osmótica,7,0.6673282375844933,0.1032699407449764,0.8659873022684161,6099,no,225545
pack,jetpack,3,0.4952212753674958,0.0948579774110626,0.8392453607470582,5783,no,429780
americas,américa,1,0.6894485932772259,2.3677553760648173e-05,0.9999656584394148,6560,yes,5947
respected,admirado,7,0.6242909415150355,0.1620907298506477,0.7938777876534812,6389,no,187855
presidency,presidencialista,4,0.6548102339869224,0.1256754508867582,0.8389778911741367,5567,no,58250
swift,heron,7,0.4137941931769725,0.1625205990651487,0.7180002990503311,7116,no,68512
stem,folículo,2,0.5346141368002513,0.0138445496786678,0.9747573517933515,5546,no,175028
elaborate,adornos,0,0.5687791635091419,0.0,1.0,7111,no,116793
murders,asesinos,7,0.6410307619556331,0.1779497324066381,0.7827179845776362,6999,no,46043
cluster,clustering,4,0.4735967578080898,0.055476313607059,0.8951443257947854,6853,no,103673
offense,novato,8,0.5250750029330449,0.0357741316907088,0.9362143409301896,6702,no,215964
addresses,ipv,9,0.4979604427789177,0.0245777065537892,0.9529647613572796,5508,no,311956
demonstration,movilización,4,0.5067142227185684,0.188796726279665,0.7285495986057516,7073,no,153964
releasing,lanzando,0,0.5853661564294103,0.0,1.0,6585,no,125720
cruise,velero,6,0.5191752696168623,0.0390442340647072,0.930055768730396,5857,no,240158
speedway,indycar,5,0.5715923179369546,0.0917411584417544,0.8616967758922848,6468,no,6178
lift,levantarlo,0,0.5487536430520679,0.0,1.0,5706,no,316751
gen,comandadas,5,0.4675665872721573,0.0479899254251776,0.906916265737582,5776,no,19728
serie,empoli,8,0.6032348904920918,0.0448017049381305,0.9308654707865884,5875,no,2847
hybrid,hybrid,5,0.5548411270006346,0.1844119021470662,0.7505429198448084,5891,no,170137
destroyer,acorazado,9,0.6622612369858222,0.0863743318572348,0.884624327974801,6237,no,11629
acquisition,desinversión,6,0.5723921162886699,0.2526092670801111,0.6938074624207108,5505,no,259110
graph,gaussiana,8,0.5960214591292532,0.1152511125770205,0.8379649136468957,5888,no,97838
nigerian,ghana,6,0.5962046422385369,0.1166498594869751,0.8363623162866807,6051,no,2582
administered,administran,5,0.6577949638904623,0.0871550600529861,0.8830054939905575,5989,no,123524
customer,negocio,9,0.5776752975990761,0.1465987204132109,0.7975921864275353,5748,no,1439964
sue,loretta,2,0.5201241977115523,0.052847696606026,0.9077656388905972,6980,no,70715
biblical,bíblicas,2,0.7590090039130092,0.0670619659397754,0.9188181543872356,5639,no,88874
protocol,implementación,9,0.5673672323396481,0.2499052873964179,0.6942203715877739,5517,no,174112
convert,convertirlo,4,0.5360846334976204,0.1616230387929351,0.7683513522757589,5809,no,245782
surely,¿realmente,1,0.738418274222721,0.0161393514475948,0.9786108430972952,6019,no,429356
marking,marcan,0,0.5302362331386781,0.0,1.0,7081,no,82411
hood,middleton,9,0.4245471612620861,0.1414349494442972,0.7501070320618844,5914,no,85302
forwards,zagueros,9,0.5087563178724552,0.0714960252284233,0.8767845988413466,7006,no,51320
ahmad,hamid,9,0.6496096282388703,0.0408728707373372,0.9408053487265206,6299,no,716
introduce,introducirlas,7,0.6083261835631828,0.1695631283223867,0.7820215219163081,6651,no,298951
rosa,lole,1,0.5231108062662488,0.0860093161789434,0.8587974473184762,6641,no,8319
toll,tráfico,3,0.4393772119952071,0.062246761137606,0.8759095169458234,6399,no,122745
imprisoned,encarceladas,9,0.7592085063203583,0.1021529531800602,0.8814052427661344,6121,no,46477
trainer,entrenamiento,2,0.5506701378569477,0.0265322469380188,0.9540330261326908,6877,no,182315
nicknamed,apodo,1,0.7145438530019192,0.0718660847698153,0.9086149839694988,6890,no,18934
sofia,dobrich,8,0.5073268656864975,0.1200468791212732,0.8086517325361521,6673,no,1029
moderate,moderando,6,0.5630754354726837,0.2353007627217236,0.7052758295476801,5932,no,202965
rubber,cuero,5,0.5579865415954608,0.1655237111253333,0.7712213330732028,7030,no,192978
fallen,cayó,5,0.514627626485344,0.207062214301076,0.7130869764282092,5516,no,224570
designers,diseñadoras,1,0.7039394196411489,0.1692603494731314,0.8061607945169081,6272,no,331385
saving,salvarles,5,0.5094116305452523,0.0557501616187092,0.9013553952307248,5653,no,454082
obscure,irrelevantes,2,0.5425896550012235,0.0285309435698297,0.9500439248011464,6693,no,75480
footage,metraje,1,0.6322758842709844,0.0142994271403386,0.9778843595046548,5911,yes,145412
accounting,contaduría,7,0.5748861911811757,0.1820906711569879,0.7594501493816561,6528,no,314871
fac,revisarlas,8,0.527031049943292,0.0552423290067467,0.9051264732274722,6773,no,4594
heir,primogénito,1,0.7464615923169582,0.0626738975279994,0.9225421473726128,6274,no,34885
saving,salvando,3,0.5207806275370634,0.0443811646268981,0.9214717533240064,5653,no,454082
assertion,argumentar,7,0.6549549447921115,0.0766307363580455,0.8952539144320443,5761,no,65575
contracts,contractuales,2,0.6819359364778831,0.1434165939520527,0.8262359553470499,6128,no,326030
appeals,apelada,3,0.6349544585700378,0.0859160102630179,0.8808162992137842,5570,no,114590
agrees,decide,6,0.6958147492321063,0.062335670577642,0.9177792837029826,6298,no,118945
mutual,recíproco,5,0.5225120241620147,0.1604897632557075,0.765022923494119,5843,no,224155
shock,traumatismo,6,0.4870441807516812,0.1093351752398034,0.8166684105655653,5576,no,259493
bombers,hidroaviones,6,0.597899209002879,0.1345713432349444,0.8162774696896608,6869,no,25222
construct,construirse,3,0.6820199921188954,0.108996547653121,0.8622069929352734,6781,no,164107
fac,revisarlo,5,0.5459481874456669,0.0363251915043718,0.9376148853484014,6773,no,4594
spa,balnearia,7,0.4313768968365266,0.1270072337559804,0.77254505134089,7100,no,165022
squadrons,cazabombardero,8,0.6448770691536385,0.1138818939409411,0.849910314763892,6789,no,6859
surgeon,cirujanos,6,0.7072762273276332,0.1537492033436183,0.8214347708362619,6743,no,148658
tonight,saturdays,9,0.5697607842470724,0.138228985868513,0.8047584983523901,6753,no,329326
bach,händel,9,0.5918586707111189,0.1363927103192949,0.8127120471418663,6928,no,1550
developer,desarrollador,0,0.8001542776766586,0.0,1.0,5655,yes,254410
derivative,derivada,0,0.6171253770303026,0.0,1.0,6905,yes,42934
fights,luchan,5,0.6142998582898287,0.0954482769356408,0.8655181011425704,6827,no,104969
solve,solucionarlo,8,0.6811255617621181,0.128652345980226,0.8411263819990991,5785,no,353462
delegates,electos,9,0.5893256808000739,0.21531850442849,0.7324053185479399,6771,no,98685
glacier,subglacial,3,0.6018177153716443,0.168698892122134,0.7810574224079962,5647,no,23482
guatemala,bolivia,9,0.6231274389407664,0.1619535427637811,0.7937110355008832,6759,no,1227
chi,ho,1,0.5719438581105214,0.1343499609186013,0.8097817688631626,5654,no,31885
monarch,monarca,0,0.7466790165496684,0.0,1.0,6316,yes,21965
myth,teogonía,7,0.5821978399909277,0.1904229608922787,0.7535363263911605,6966,no,112435
breed,spaniel,8,0.5418444522042389,0.0917390878493902,0.8552060114414824,6261,no,173187
napoleon,napoléon,4,0.6459747374846185,0.1684791457337147,0.7931385076488733,6259,no,1387
boeing,embraer,2,0.7367404821029797,0.1332271056711581,0.846859690471886,6635,no,2189
zhang,zhu,1,0.7807581107984196,0.0489579259732598,0.940994359752586,5838,no,4199
politically,políticamente,0,0.8236272473179892,0.0,1.0,6903,yes,109991
herzegovina,eslovenia,4,0.7445359161206243,0.1291363124183954,0.8521913502569025,5561,no,93
harper,poindexter,9,0.539447475084917,0.1447923226001325,0.7883895045421205,6098,no,4030
coup,derroca,4,0.6678341674689482,0.0678727648959697,0.9077448343761098,5600,no,49836
currency,monetarias,6,0.6515511822322831,0.116058107699598,0.8488057541488363,5672,no,346161
ips,ip,1,0.5664472263060009,0.0349951037837398,0.9418146977142128,5622,no,1532
encountered,toparon,3,0.5328418282461085,0.0285382753123755,0.9491640777229604,6290,no,154785
alpine,montaña,9,0.5567817293547788,0.1563028357133519,0.7808074338302103,5645,no,23242
quiet,tranquilidad,4,0.5985667212004089,0.1011070628603386,0.855493995682479,6664,yes,424884
jin,gyun,8,0.6759288172360459,0.1688656033108634,0.8001104183411368,6452,no,3374
bench,mandžukić,6,0.4345399833827731,0.0788996316189648,0.8463312348450212,6537,no,169874
installation,desinstalación,1,0.64754788092152,0.1046159539435718,0.8609133421545909,5607,no,431987
consciousness,conciencias,8,0.6136311928659907,0.1558573639296131,0.797453305116514,6883,no,246043
lock,candados,2,0.4678595609861364,0.0408874809582757,0.9196310197657264,5498,no,237844
ulster,irlandés,6,0.6011623003338182,0.1524161510330739,0.7977434854239647,6725,no,557
automated,automatizados,3,0.6977586828358466,0.0399416292972598,0.9458565644607548,6692,yes,168907
adrian,andy,9,0.4778122552633421,0.2309929271919604,0.6741094268078,6267,no,1441
toll,peajes,1,0.4715635871176512,0.0300603860151619,0.9400738648365936,6399,yes,122745
wrestler,luchadora,4,0.6196716514691479,0.1896873849811035,0.7656325852454198,6122,yes,16374
beaten,apaleado,6,0.575535013851721,0.0410501109113213,0.933423449151328,6507,no,123912
configuration,configurados,7,0.601594631061751,0.1952568893898194,0.7549645267926844,6248,no,215656
mph, km/h,2,0.691440850264112,0.0952579141668019,0.8789143717090873,5793,no,107262
gravity,gravitatorias,7,0.6462610846716379,0.0457898141988815,0.933834614948678,5882,no,116319
trace,rastrearse,2,0.4666172999880968,0.0316563865744746,0.9364678741258408,6900,no,137102
adoption,adoptar,3,0.6057927371362727,0.2538013003429301,0.7047428329223716,6837,no,212733
reflects,reflejando,3,0.6653598768637907,0.1357141450848069,0.8305847632473653,7107,no,198962
theological,teologías,7,0.6662879239495212,0.1278116166013538,0.8390483685298575,5664,no,60650
trek,startrek,2,0.5607017232436432,0.183929825366275,0.7529921667841819,5718,no,54245
lithuanian,vilna,9,0.613789598905674,0.1501025713863651,0.8035029324505574,6145,no,294
contracts,contratante,9,0.6330590644922247,0.1922934659377111,0.7670165670449411,6128,no,326030
myspace,instagram,4,0.6395891599571977,0.1876816154891228,0.7731315778828681,6066,no,40138
claude,pierre,9,0.5808220701027604,0.1198916047206548,0.8289007207532115,5562,no,851
interchange,autopista,0,0.6825996982009226,0.0,1.0,5590,no,34228
geometry,isometría,4,0.6646293925050295,0.134205819148329,0.8319981177712964,6345,no,55491
eating,comerlo,7,0.6178060796114068,0.1044189881487966,0.8554204322031835,5652,no,879297
exile,exilia,3,0.6794586348071617,0.1023024500164112,0.8691384720953477,5636,no,44353
andrews,andrews,0,0.6696322464321276,0.0,1.0,5931,yes,1368
casey,emmett,5,0.5379061672746095,0.0485008667349236,0.9172914649346872,7047,no,2485
mammals,aves,5,0.68846250735924,0.1260216364233909,0.8452742912365111,5816,no,47222
vale,alverca,5,0.4975570836437402,0.0390660913696733,0.9272001412002066,6729,no,4054
ordained,sacerdote,0,0.6943846537539511,0.0,1.0,6963,no,39478
impressed,felicitado,9,0.5942184519308891,0.1482015296482853,0.8003804674908516,6447,no,263477
consequence,consecuente,1,0.6721388540026612,0.1063931108443174,0.8633413711340302,6680,no,216076
brass,timbales,2,0.5752214184648645,0.0449212925267479,0.9275629758593494,6927,no,85995
padding,cellspacing,9,0.6472862256609155,0.0451654653583529,0.9347745612522504,6540,no,40423
arrow,clavándole,8,0.4528100510647289,0.1760906665323945,0.7200024398044986,7025,no,80144
canterbury,dunstable,2,0.5745715414016239,0.1164792814440351,0.8314461431875757,5941,no,987
brigadier,brigada,8,0.622665838518712,0.1334990781681,0.823452430518682,6720,no,2151
engagement,negociación,5,0.4741097125722372,0.0488070419737455,0.9066638397996604,6171,no,320046
lutheran,luterano,1,0.7242290375170555,0.0556224775733471,0.9286755536188204,5820,no,753
landmarks,arquitectónicamente,9,0.5385778558738905,0.1053797256898456,0.8363561068200334,6652,no,36399
customs,tradiciones,7,0.5298469860953288,0.0680663426374972,0.8861601851530019,5686,no,114635
legends,legenda,7,0.543874478618019,0.199898952446236,0.731236766335948,6152,no,57188
jennifer,teryl,4,0.6425001003261679,0.1017993463647294,0.8632279698482619,5745,no,10140
inns,gurfein,6,0.4170953007983435,0.030982390079413,0.9308548702375242,6314,no,12477
fortune,multimillonarias,6,0.5424910939563617,0.1822086787730485,0.748573567110691,5563,no,154289
performers,ejecutantes,5,0.6447670870030442,0.0351815987894104,0.9482584501970064,5947,no,107213
advisor,asesora,3,0.6718205824863431,0.1245248096193859,0.843629647570243,6275,yes,145984
bailey,clark,5,0.5654003957545951,0.0369468163553728,0.9386619285146992,5945,no,9459
logos,logo,2,0.5948703667981481,0.0291460251712335,0.9532928532866752,6381,no,64607
superintendent,superintendentes,4,0.626983245312656,0.087258166592445,0.8778309894413701,6493,no,30222
yeah,eso,9,0.624020676813173,0.0428182317907095,0.9357892419919598,5802,no,206356
submarines,torpederos,7,0.7276781532316967,0.1019549978990153,0.8771083366665613,7089,no,17118
bradley,elkins,6,0.5629672053227619,0.0596766260484906,0.9041560792193758,6018,no,2776
automobile,automovil,7,0.6876934426418921,0.1092000751443114,0.862967795938819,6210,no,330119
jail,encarcelamiento,6,0.6536855259861803,0.1518502773267239,0.8114915852253697,5801,no,188390
fourteen,diecisiete,5,0.7979108073046496,0.0284256406198961,0.965600403211923,6226,no,60641
bacteria,microorganismos,1,0.8008334541612634,0.0219468123675896,0.973326034592226,6650,no,272230
dust,suciedad,2,0.5503008895930028,0.1222683201382294,0.818207080596078,6513,no,297720
efficiency,optimizan,8,0.6343697533238597,0.2332672613994907,0.7311464847153059,5612,no,492209
cooking,cocinado,5,0.6806812968855431,0.1022625775536316,0.8693870903238337,6874,no,459708
chip,circuitería,8,0.5763784370676313,0.1632460878300973,0.7792851881802187,6882,no,176186
demo,demo,0,0.7705517598455962,0.0,1.0,6296,yes,128035
herzegovina,bosnio,8,0.7091059799332564,0.1645662486057633,0.811638457501441,5561,no,93
hammer,martillo,0,0.576265065092742,0.0,1.0,5675,yes,76574
zimbabwe,uganda,3,0.6986050174101459,0.0374549341567006,0.9491142887519276,6521,no,1329
births,nacidos,8,0.4940348641094588,0.1687732485263086,0.745366350669497,6421,no,34762
crazy,tonta,3,0.5519801005875198,0.055802359263554,0.9081869534747228,5839,no,425394
blake,blakeney,8,0.5460288386650564,0.1842303026564542,0.7477192790451584,5704,no,2908
robertson,mackay,4,0.6155389058440297,0.115623732702552,0.8418631825439126,6179,no,1268
disappeared,desapareciendo,9,0.6529708069786211,0.098328451696504,0.8691221233601363,6499,no,133595
bolivia,bolivia,0,0.7962909658411653,0.0,1.0,6394,yes,849
atomic,nucleares,6,0.5930194894578862,0.1296170497851513,0.8206331360978157,5766,no,63007
confederation,confederal,5,0.5999313697897456,0.174411561382639,0.7747618602024644,6754,no,6666
afternoon,sábado,4,0.6484178946232056,0.1254054614141985,0.8379404544515495,5811,no,532017
protecting,protegiéndolo,8,0.667275431972381,0.1138207695478839,0.8542807283835819,6888,no,240101
caroline,katherine,3,0.5799180596398614,0.1436934785801621,0.8014217974831819,6159,no,2530
geographical,biogeográfico,9,0.5567950410082683,0.2077091772426076,0.7283086577104447,5643,no,79341
